http://www.w3.org/2006/vcard/ns#email;4;13570
http://www.w3.org/2004/02/skos/core#subject;4;9042
http://www.w3.org/2002/12/cal/ical#dtstart;4;8884
http://www.w3.org/2002/12/cal/ical#dtend;4;8694
http://swrc.ontoware.org/ontology#abstract;4;8556
http://purl.org/ontology/bibo/issue;4;7394
http://purl.org/stuff/rev#hasReview;4;7254
http://www.w3.org/2004/02/skos/core#narrowMatch;4;6931
http://www.w3.org/2002/12/cal/ical#description;4;6137
http://purl.org/ontology/bibo/uri;4;6018
http://swrc.ontoware.org/ontology#volume;4;5713
http://purl.org/dc/terms/references;4;5371
http://swrc.ontoware.org/ontology#month;4;5147
http://www.w3.org/2004/02/skos/core#relatedMatch;4;3838
http://purl.org/ontology/bibo/editorList;4;3196
http://purl.org/dc/dcam/memberOf;4;1996
http://www.w3.org/2000/10/swap/pim/contact#homePage;4;1819
http://rdfs.org/sioc/ns#has_owner;4;157
http://rdfs.org/sioc/ns#owner_of;4;153
http://usefulinc.com/ns/doap#helper;4;111
http://usefulinc.com/ns/doap#file-release;4;107
http://purl.org/dc/elements/1.1/relation;4;81
http://purl.org/dc/elements/1.1/author;4;76
http://purl.org/dc/terms/isReferencedBy;4;43
http://usefulinc.com/ns/doap#os;4;33
http://rdfs.org/ns/void#dataDump;4;32
http://www.w3.org/2006/vcard/ns#organization-name;4;27
http://trust.mindswap.org/ont/trust.owl#trust8;4;23
http://purl.org/net/schemas/quaffing/owesBeerTo;4;22
http://usefulinc.com/ns/doap#branch;4;19
http://purl.org/vocab/bio/0.1/partner;4;15
http://purl.org/ontology/bibo/isbn10;4;13
http://purl.org/vocab/relationship/closeFriendOf;4;13
http://trust.mindswap.org/ont/trust.owl#trust10;4;13
http://purl.org/vocab/bio/0.1/principal;4;9
http://trust.mindswap.org/ont/trust.owl#trust7;4;9
http://www.w3.org/2006/time#hasEnd;3;2202967
http://www.w3.org/2006/time#hasBeginning;3;2202966
http://www.openarchives.org/ore/terms/aggregates;3;1383790
http://purl.org/net/provenance/ns#operatedBy;3;1259393
http://www.w3.org/1999/xhtml/vocab#prev;3;151534
http://www.geneontology.org/formats/oboInOwl#hasDbXref;3;112724
http://purl.org/dc/elements/1.1/license;3;66631
http://semantic-mediawiki.org/swivt/1.0#wikiPageSortKey;3;54153
http://purl.org/dc/terms/partOf;3;51596
http://www.geneontology.org/formats/oboInOwl#hasOBONamespace;3;45618
http://purl.org/ontology/bibo/status;3;36985
http://data.ordnancesurvey.co.uk/ontology/spatialrelations/easting;3;31048
http://data.ordnancesurvey.co.uk/ontology/spatialrelations/northing;3;31048
http://swrc.ontoware.org/ontology#series;3;30258
http://www.w3.org/2008/05/skos-xl#prefLabel;3;29824
http://swrc.ontoware.org/ontology#author;3;26478
http://swrc.ontoware.org/ontology#journal;3;14778
http://swrc.ontoware.org/ontology#year;3;13395
http://www.geonames.org/ontology#parentADM2;3;13246
http://www.w3.org/2000/10/swap/pim/contact#fullName;3;12724
http://purl.org/dc/terms/bibliographicCitation;3;10897
http://swrc.ontoware.org/ontology#title;3;10487
http://semantic-mediawiki.org/swivt/1.0#type;3;7199
http://www.w3.org/2002/12/cal/ical#url;3;5562
http://purl.org/NET/c4dm/event.owl#agent;3;5261
http://purl.org/stuff/rev#text;3;5231
http://www.w3.org/2008/05/skos#prefLabel;3;4489
http://swrc.ontoware.org/ontology#number;3;4435
http://swrc.ontoware.org/ontology#editor;3;3684
http://www.geonames.org/ontology#name;3;3578
http://purl.org/net/provenance/ns#usedData;3;3144
http://purl.org/goodrelations/v1#hasCurrency;3;2263
http://purl.org/goodrelations/v1#hasPriceSpecification;3;2263
http://www.geneontology.org/formats/oboInOwl#hasAlternativeId;3;1886
http://rdfs.org/sioc/ns#creator_of;3;1821
http://purl.org/net/provenance/ns#retrievedBy;3;1578
http://semantic-mediawiki.org/swivt/1.0#specialProperty_ERRP;3;1511
http://rdfs.org/sioc/services#services_of;3;1133
http://rdfs.org/sioc/services#has_services;3;1127
http://rdfs.org/sioc/services#has_service;3;1043
http://rdfs.org/sioc/services#service_of;3;1043
http://www.w3.org/2004/02/skos/core#hiddenLabel;3;977
http://purl.org/ontology/bibo/shortTitle;3;705
http://schemas.talis.com/2005/dir/schema#etag;3;699
http://vocab.deri.ie/void#inDataset;3;679
http://purl.org/dc/terms/dateAccepted;3;651
http://www.w3.org/2002/12/cal/icaltzd#description;3;562
http://www.openlinksw.com/schema/attribution#isDescribedUsing;3;550
http://purl.org/ontology/mo/musicbrainz;3;450
http://rdfs.org/ns/void#linkPredicate;3;444
http://dbpedia.org/property/secCik;3;442
http://vitro.mannlib.cornell.edu/ns/vitro/0.7#mostSpecificType;3;409
http://rdfs.org/ns/void#subset;3;406
http://www.w3.org/2002/12/cal/ical#summary;3;379
http://www.w3.org/2000/10/swap/pim/contact#familyName;3;373
http://www.w3.org/2000/10/swap/pim/contact#givenName;3;373
http://www.w3.org/2001/04/roadmap/org#includes;3;372
http://www.w3.org/2002/12/cal/icaltzd#dtstamp;3;245
http://www.w3.org/2002/12/cal/icaltzd#uid;3;244
http://rdfs.org/sioc/ns#has_reply;3;224
http://www.w3.org/2002/12/cal/icaltzd#status;3;178
http://rdfs.org/sioc/ns#function_of;3;154
http://rdfs.org/sioc/ns#has_function;3;154
http://creativecommons.org/ns#licence;3;145
http://xmlns.com/foaf/0.1/firstname;3;140
http://def.esd.org.uk/containsConceptType;3;138
http://rdfs.org/sioc/ns#has_member;3;135
http://www.w3.org/2002/12/cal/icaltzd#url;3;120
http://purl.org/rss/1.0/modules/event/startdate;3;101
http://rdfs.org/ns/void#vocabulary;3;94
http://sw.deri.org/2005/08/conf/cfp.owl#involved;3;86
http://rdf.data-vocabulary.org/#name;3;65
http://vivoweb.org/ontology/core#positionForPerson;3;65
http://rdf.data-vocabulary.org/#url;3;59
http://purl.org/rss/1.0/modules/event/enddate;3;57
http://rdfs.org/sioc/ns#has_space;3;54
http://rdfs.org/ns/void#uriRegexPattern;3;50
http://vivoweb.org/ontology/core#positionInOrganization;3;47
http://www.daml.ri.cmu.edu/ont/State.daml#code;3;45
http://www.daml.ri.cmu.edu/ont/State.daml#name;3;45
http://www.kanzaki.com/ns/whois#what;3;42
http://rdfs.org/sioc/ns#reply_to;3;41
http://www.kanzaki.com/ns/whois#since;3;40
http://xmlns.com/wot/0.1/PubKey;3;39
http://madskills.com/public/xml/rss/module/trackback/ping;3;36
http://www.w3.org/2000/10/swap/pim/contact#publicHomePage;3;36
http://rdfs.org/sioc/ns#space_of;3;34
http://www.kanzaki.com/ns/whois#until;3;32
http://www.w3.org/ns/org#subOrganizationOf;3;30
http://purl.org/ontology/bibo/eissn;3;28
http://vivoweb.org/ontology/core#personInPosition;3;28
http://rdf.data-vocabulary.org/#address;3;26
http://www.w3.org/2004/02/skos/core#prefSymbol;3;25
http://vitro.mannlib.cornell.edu/ns/vitro/0.7#modTime;3;24
http://jibbering.com/vocabs/bluetooth#address_sha1sum;3;23
http://purl.org/ontology/bibo/edition;3;22
http://purl.org/dc/terms/audience;3;20
http://vitro.mannlib.cornell.edu/ns/vitro/0.7#moniker;3;20
http://trust.mindswap.org/ont/trust.owl#trust6;3;19
http://www.w3.org/2000/10/swap/pim/contact#organization;3;19
http://www.w3.org/2003/01/geo/wgs84_pos#location;3;19
http://rdfs.org/sioc/ns#has_group;3;18
http://rdfs.org/sioc/ns#host_of;3;18
http://vivoweb.org/ontology/core#primaryEmail;3;18
http://purl.org/vocab/relationship/livesWith;3;17
http://vocab.org/bio/0.1/keywords;3;17
http://xmlns.com/wot/0.1/pubKeyAddress;3;17
http://rdf.data-vocabulary.org/#locality;3;16
http://vitro.mannlib.cornell.edu/ns/vitro/public#mainImage;3;16
http://www.w3.org/2002/12/cal/icaltzd#byday;3;16
http://www.w3.org/2002/12/cal/icaltzd#freq;3;16
http://www.w3.org/2002/12/cal/icaltzd#prodid;3;16
http://www.w3.org/2002/12/cal/icaltzd#rrule;3;16
http://www.w3.org/2002/12/cal/icaltzd#version;3;16
http://purl.org/net/pingback/service;3;15
http://vocab.org/bio/0.1/olb;3;15
http://xmlns.com/foaf/0.1/linkedWith;3;15
http://www.w3.org/2001/vcard-rdf/3.0#BDAY;3;13
http://redfoot.net/2005/session#hexdigest;3;12
http://xmlns.com/foaf/0.1/openID;3;12
http://kota.s12.xrea.com/vocab/uranaibloodtype;3;11
http://sw.deri.org/2005/08/conf/cfp.owl#for;3;11
http://sw.deri.org/2005/08/conf/cfp.owl#takesplace;3;11
http://xmlns.com/foaf/0.1/homePage;3;11
http://purl.org/rss/1.0/channel;3;10
http://www.w3.org/2001/XMLSchema#maxInclusive;3;10
http://xmlns.com/foaf/0.1/dnaChecksum;3;10
http://xmlns.com/foaf/0.1/isDescribedIn;3;9
http://xmlns.com/wot/0.1/User;3;9
http://xmlns.com/wot/0.1/identify;3;9
http://sw.deri.org/2005/08/conf/cfp.owl#deadline;3;7
http://trust.mindswap.org/ont/trust.owl#trust5;3;7
http://www.geneontology.org/formats/oboInOwl#hasDefaultNamespace;3;7
http://www.w3.org/2006/vcard/ns#photo;3;7
http://www.w3.org/ns/org#memberOf;3;7
http://purl.org/vocab/bio/0.1/parent;3;6
http://protege.stanford.edu/plugins/owl/protege#defaultLanguage;3;5
http://www.w3.org/2006/vcard/ns#workAdr;3;5
http://www.w3.org/2006/vcard/ns#workTel;3;5
http://www.geonames.org/ontology#lat;3;4
http://www.geonames.org/ontology#long;3;4
http://www.w3.org/vcard-rdf/3.0#country;3;4
http://www.w3.org/2005/Atomentry;3;3
http://www.w3.org/2005/Atomsubtitle;3;3
http://skipforward.net/skipforward/resource/seeder/skipinions/hasFeature;2;8341939
